name,family,params,annual_return,annual_vol,sharpe,max_drawdown,min_rolling_1y_ann,total_return,annual_turnover,avg_abs_position
boll_mr_40_1.0|vw=40|tv=0.15|mx=3.0,bollinger_mean_reversion,"{""period"": 40, ""threshold"": 1.0, ""vol_window"": 40, ""target_vol"": 0.15, ""max_exposure"": 3.0}",-0.09319175408896463,0.13525809040430445,-0.688992087722088,-0.8982176749367619,-0.3871479580270558,-0.868083143887642,53.15557464315126,0.6597372946993006
boll_mr_40_1.0|vw=40|tv=0.15|mx=2.0,bollinger_mean_reversion,"{""period"": 40, ""threshold"": 1.0, ""vol_window"": 40, ""target_vol"": 0.15, ""max_exposure"": 2.0}",-0.09168231279513439,0.13276010742266142,-0.6905863107149364,-0.8938095617511418,-0.3871479580270559,-0.8634610043270071,50.3411416021114,0.6352796811752177
trend_volume_confirm_20_60_60|vw=10|tv=0.25|mx=3.0,trend_volume_confirm,"{""fast"": 20, ""slow"": 60, ""confirm_window"": 60, ""vol_window"": 10, ""target_vol"": 0.25, ""max_exposure"": 3.0}",0.015482189178768202,0.20768309384683437,0.07454718095728229,-0.5032770451743702,-0.38720437006720987,0.3745457306440301,142.9248181743151,1.1043785824841694
boll_mr_20_0.3|vw=10|tv=0.25|mx=1.0,bollinger_mean_reversion,"{""period"": 20, ""threshold"": 0.3, ""vol_window"": 10, ""target_vol"": 0.25, ""max_exposure"": 1.0}",-0.07999018324715002,0.1517090750124808,-0.5272603714746095,-0.8706458533800447,-0.3872264837851671,-0.8220598050497021,59.14353164714932,0.8472251819882667
boll_mr_40_0.8|vw=40|tv=0.15|mx=1.5,bollinger_mean_reversion,"{""period"": 40, ""threshold"": 0.8, ""vol_window"": 40, ""target_vol"": 0.15, ""max_exposure"": 1.5}",-0.09634483887738265,0.13265409335449377,-0.7262862113113895,-0.9039328266676141,-0.3873005528468749,-0.877262511366842,44.845981227851645,0.6954587912826123
ma_cross_60_120|vw=40|tv=0.2|mx=3.0,ma_cross,"{""fast"": 60, ""slow"": 120, ""vol_window"": 40, ""target_vol"": 0.2, ""max_exposure"": 3.0}",0.06336931876381358,0.2134316480268311,0.29690685214522283,-0.4561616036594749,-0.3873610146559773,2.5688707625714713,15.84619381630074,1.5311065576522953
ma_cross_40_80|vw=60|tv=0.2|mx=1.5,ma_cross,"{""fast"": 40, ""slow"": 80, ""vol_window"": 60, ""target_vol"": 0.2, ""max_exposure"": 1.5}",0.029072700887316838,0.18848708690271168,0.154242401243767,-0.6415017481141242,-0.3873917641415454,0.8101410264124995,10.275884611579734,1.2216381656081714
trend_volume_confirm_40_160_5|vw=40|tv=0.25|mx=2.0,trend_volume_confirm,"{""fast"": 40, ""slow"": 160, ""confirm_window"": 5, ""vol_window"": 40, ""target_vol"": 0.25, ""max_exposure"": 2.0}",-0.02317162477298551,0.16933894160961918,-0.13683577181203582,-0.6416341740614974,-0.38741911386423844,-0.3845773532673008,139.53358906438925,0.7770460513446973
ma_cross_20_120|vw=20|tv=0.2|mx=1.5,ma_cross,"{""fast"": 20, ""slow"": 120, ""vol_window"": 20, ""target_vol"": 0.2, ""max_exposure"": 1.5}",0.007910812089376051,0.18608966923942163,0.042510753668964056,-0.7014369944386558,-0.3874927202500419,0.17722446909635847,13.791391205330777,1.232021073559615
boll_trend_20_0.8|vw=20|tv=0.25|mx=2.0,bollinger_trend,"{""period"": 20, ""threshold"": 0.8, ""vol_window"": 20, ""target_vol"": 0.25, ""max_exposure"": 2.0}",0.005988185372740373,0.20403897457945813,0.029348242829991367,-0.5770220628545938,-0.3875127450847252,0.13158995656727823,107.0663877940974,1.0476689831538168
boll_mr_60_0.8|vw=60|tv=0.15|mx=1.5,bollinger_mean_reversion,"{""period"": 60, ""threshold"": 0.8, ""vol_window"": 60, ""target_vol"": 0.15, ""max_exposure"": 1.5}",-0.08139457462246935,0.1320087795643417,-0.6165845551416317,-0.8619711783907698,-0.38751901676356204,-0.8276003720524597,34.30577165250932,0.6827496343373741
trend_oi_confirm_20_120_20|vw=20|tv=0.25|mx=2.0,trend_oi_confirm,"{""fast"": 20, ""slow"": 120, ""confirm_window"": 20, ""vol_window"": 20, ""target_vol"": 0.25, ""max_exposure"": 2.0}",-0.0338487911984372,0.1759583067410623,-0.19236824805462915,-0.6705299747128264,-0.3875347343698762,-0.5098391155454812,57.39228037324164,0.8256483096721392
boll_mr_80_0.3|vw=10|tv=0.15|mx=1.0,bollinger_mean_reversion,"{""period"": 80, ""threshold"": 0.3, ""vol_window"": 10, ""target_vol"": 0.15, ""max_exposure"": 1.0}",-0.05487216543699558,0.1250570072410337,-0.4387772156680152,-0.7709806943835128,-0.38757241078997096,-0.6891872373704531,29.243458743097914,0.7529207912800234
boll_mr_40_0.3|vw=20|tv=0.15|mx=1.0,bollinger_mean_reversion,"{""period"": 40, ""threshold"": 0.3, ""vol_window"": 20, ""target_vol"": 0.15, ""max_exposure"": 1.0}",-0.0790403276840218,0.1267466990094007,-0.623608569704521,-0.8820245618613469,-0.38762718660034834,-0.8182168379421724,38.41944243320846,0.7608074276007251
boll_mr_20_1.0|vw=40|tv=0.15|mx=3.0,bollinger_mean_reversion,"{""period"": 20, ""threshold"": 1.0, ""vol_window"": 40, ""target_vol"": 0.15, ""max_exposure"": 3.0}",-0.06083663625347524,0.13128887425093363,-0.46337998250482076,-0.8001363896330798,-0.38765204108443785,-0.7273731782936447,75.86347848358896,0.6367730139315424
trend_volume_confirm_60_200_60|vw=20|tv=0.2|mx=3.0,trend_volume_confirm,"{""fast"": 60, ""slow"": 200, ""confirm_window"": 60, ""vol_window"": 20, ""target_vol"": 0.2, ""max_exposure"": 3.0}",-0.01262887072596286,0.15740650593399155,-0.08023093233045131,-0.6020983005809263,-0.38765916686460977,-0.23138343837977493,104.72924157798913,0.8085962962475843
ma_cross_10_80|vw=40|tv=0.2|mx=2.0,ma_cross,"{""fast"": 10, ""slow"": 80, ""vol_window"": 40, ""target_vol"": 0.2, ""max_exposure"": 2.0}",0.06653085796006741,0.2030201473432941,0.3277056924186346,-0.5440037538416553,-0.3877608350314745,2.7951374996891554,18.073176019846837,1.405497924274696
boll_mr_40_1.0|vw=20|tv=0.15|mx=1.0,bollinger_mean_reversion,"{""period"": 40, ""threshold"": 1.0, ""vol_window"": 20, ""target_vol"": 0.15, ""max_exposure"": 1.0}",-0.07622792107029164,0.10851432635011744,-0.7024687304821401,-0.8356150020737928,-0.38778236576878455,-0.8063696739808999,35.93431653554919,0.4746769060832239
ma_cross_20_250|vw=20|tv=0.2|mx=2.0,ma_cross,"{""fast"": 20, ""slow"": 250, ""vol_window"": 20, ""target_vol"": 0.2, ""max_exposure"": 2.0}",0.023025451112584916,0.2020939337580818,0.11393440012973235,-0.5510184214631771,-0.3878233484935857,0.6021827250204634,14.09383972866311,1.3795419364151795
trend_volume_confirm_40_160_5|vw=20|tv=0.25|mx=2.0,trend_volume_confirm,"{""fast"": 40, ""slow"": 160, ""confirm_window"": 5, ""vol_window"": 20, ""target_vol"": 0.25, ""max_exposure"": 2.0}",-0.02465200762829145,0.1692985312961425,-0.14561264908535654,-0.6202047681984496,-0.38786481184140065,-0.4036039266045608,143.29289599677267,0.7876104173889062
trend_volume_confirm_40_160_5|vw=60|tv=0.25|mx=2.0,trend_volume_confirm,"{""fast"": 40, ""slow"": 160, ""confirm_window"": 5, ""vol_window"": 60, ""target_vol"": 0.25, ""max_exposure"": 2.0}",-0.021977468948175982,0.17048183150596327,-0.12891384820327456,-0.6487984970372183,-0.3878656081405293,-0.3688099809083146,137.43333908704116,0.767777557480762
boll_trend_20_1.0|vw=40|tv=0.25|mx=1.5,bollinger_trend,"{""period"": 20, ""threshold"": 1.0, ""vol_window"": 40, ""target_vol"": 0.25, ""max_exposure"": 1.5}",-0.011773173052489927,0.17064279292833176,-0.06899308696520538,-0.530620850612121,-0.3878955431256642,-0.2174721959297229,83.04413011464752,0.7162918971591993
price_ma_80|vw=20|tv=0.2|mx=1.5,price_ma_trend,"{""period"": 80, ""vol_window"": 20, ""target_vol"": 0.2, ""max_exposure"": 1.5}",0.03401189726846021,0.1864667719704964,0.18240192024046903,-0.5240728298600121,-0.38789923797913106,0.9988067878643438,39.64615782117931,1.2432301174377527
momentum_200|vw=10|tv=0.15|mx=1.5,momentum,"{""period"": 200, ""vol_window"": 10, ""target_vol"": 0.15, ""max_exposure"": 1.5}",-0.03550007120231202,0.1564494272211419,-0.2269108416238081,-0.7760750331843503,-0.38794088910568314,-0.5268968172242978,36.16294058378287,1.0656751753425293
boll_trend_60_0.3|vw=10|tv=0.2|mx=3.0,bollinger_trend,"{""period"": 60, ""threshold"": 0.3, ""vol_window"": 10, ""target_vol"": 0.2, ""max_exposure"": 3.0}",0.057750560690951414,0.21484322981036547,0.26880326060041915,-0.49843078060080337,-0.3880086567086606,2.198073079248085,78.2092694504034,1.4566834913826852
boll_mr_120_0.8|vw=60|tv=0.2|mx=1.0,bollinger_mean_reversion,"{""period"": 120, ""threshold"": 0.8, ""vol_window"": 60, ""target_vol"": 0.2, ""max_exposure"": 1.0}",-0.04252059392306906,0.13070065674060524,-0.32532808161367893,-0.7548077573810859,-0.3880529908148803,-0.5933136175043829,22.292209393019277,0.5698538794689928
price_ma_200|vw=20|tv=0.15|mx=1.5,price_ma_trend,"{""period"": 200, ""vol_window"": 20, ""target_vol"": 0.15, ""max_exposure"": 1.5}",0.019370367259248455,0.15254744095485212,0.12697929993451218,-0.5669564447691975,-0.38825394834002747,0.4877343751748777,23.604507958410156,1.0459139882189217
boll_mr_60_0.3|vw=40|tv=0.15|mx=1.0,bollinger_mean_reversion,"{""period"": 60, ""threshold"": 0.3, ""vol_window"": 40, ""target_vol"": 0.15, ""max_exposure"": 1.0}",-0.06067698740367711,0.12673449172965995,-0.4787724839194407,-0.8056393136942882,-0.38825564123904255,-0.7264119548652379,29.55041298998286,0.7484731318668933
ma_cross_20_40|vw=20|tv=0.2|mx=3.0,ma_cross,"{""fast"": 20, ""slow"": 40, ""vol_window"": 20, ""target_vol"": 0.2, ""max_exposure"": 3.0}",0.11483839883799307,0.21887949152097952,0.5246649562276868,-0.42142930147137203,-0.38827520204436594,8.497000898320316,36.06822507730929,1.6303552708058588
donchian_120|vw=20|tv=0.25|mx=1.5,donchian,"{""period"": 120, ""vol_window"": 20, ""target_vol"": 0.25, ""max_exposure"": 1.5}",0.05133613307683427,0.20915243511076295,0.24544841206198567,-0.5222844190271001,-0.3883218460424477,1.819609542715189,6.621005048611955,1.3085209232334865
boll_trend_60_0.5|vw=20|tv=0.2|mx=1.5,bollinger_trend,"{""period"": 60, ""threshold"": 0.5, ""vol_window"": 20, ""target_vol"": 0.2, ""max_exposure"": 1.5}",0.05612830821766179,0.16886988573740633,0.3323760655878079,-0.4299656818321639,-0.38840347995359603,2.098032223746287,42.30846857166406,0.9695147733628816
price_ma_80|vw=40|tv=0.25|mx=1.0,price_ma_trend,"{""period"": 80, ""vol_window"": 40, ""target_vol"": 0.25, ""max_exposure"": 1.0}",0.007197333290624108,0.16343425494766978,0.04403809527524467,-0.4613981560937639,-0.388426974277436,0.1600890215876738,26.535233536631136,0.9651904459947238
ma_cross_40_80|vw=20|tv=0.2|mx=1.5,ma_cross,"{""fast"": 40, ""slow"": 80, ""vol_window"": 20, ""target_vol"": 0.2, ""max_exposure"": 1.5}",0.027300038865881948,0.18632406878972177,0.1465191214597816,-0.667690024376582,-0.38843477854713704,0.7466603942593153,13.653844098049994,1.2433644273758
boll_mr_80_0.5|vw=60|tv=0.15|mx=1.0,bollinger_mean_reversion,"{""period"": 80, ""threshold"": 0.5, ""vol_window"": 60, ""target_vol"": 0.15, ""max_exposure"": 1.0}",-0.03983386765324548,0.12338947801791132,-0.32283034415189893,-0.7274650757341592,-0.38844349854226,-0.5690190788666079,25.866799452748666,0.6686267862209052
boll_mr_20_0.8|vw=10|tv=0.15|mx=3.0,bollinger_mean_reversion,"{""period"": 20, ""threshold"": 0.8, ""vol_window"": 10, ""target_vol"": 0.15, ""max_exposure"": 3.0}",-0.08303392206072346,0.14984075599106148,-0.5541477784967711,-0.8820035341353653,-0.38849575313097395,-0.8338602099760606,98.97294247666309,0.8546517662467034
boll_trend_120_0.3|vw=10|tv=0.2|mx=1.0,bollinger_trend,"{""period"": 120, ""threshold"": 0.3, ""vol_window"": 10, ""target_vol"": 0.2, ""max_exposure"": 1.0}",0.013446070136372557,0.1416691806198578,0.09491175199532295,-0.5202177482258977,-0.38862743205503814,0.3185910952867439,24.686488188571243,0.7890943404823948
ma_cross_20_60|vw=20|tv=0.25|mx=2.0,ma_cross,"{""fast"": 20, ""slow"": 60, ""vol_window"": 20, ""target_vol"": 0.25, ""max_exposure"": 2.0}",0.08781036808060927,0.23899667920498885,0.36741250285445937,-0.4668768862982313,-0.388655623940904,4.713249573922162,23.660711438480227,1.6213505164962017
boll_mr_120_0.8|vw=10|tv=0.25|mx=1.0,bollinger_mean_reversion,"{""period"": 120, ""threshold"": 0.8, ""vol_window"": 10, ""target_vol"": 0.25, ""max_exposure"": 1.0}",-0.04674483400818008,0.13217454001873444,-0.3536598954802828,-0.7652087332776185,-0.3886859224082502,-0.6288941823621579,23.874891591299786,0.5798040958194772
boll_mr_120_0.3|vw=40|tv=0.15|mx=3.0,bollinger_mean_reversion,"{""period"": 120, ""threshold"": 0.3, ""vol_window"": 40, ""target_vol"": 0.15, ""max_exposure"": 3.0}",-0.07352648195447076,0.15216747248034176,-0.48319447485052697,-0.8392143399192956,-0.38872044249861415,-0.794300741755525,34.074514917301535,0.9986781246442163
boll_mr_120_0.3|vw=40|tv=0.15|mx=2.0,bollinger_mean_reversion,"{""period"": 120, ""threshold"": 0.3, ""vol_window"": 40, ""target_vol"": 0.15, ""max_exposure"": 2.0}",-0.06959042415828398,0.14928823573268965,-0.46614807802330915,-0.8256644415154272,-0.38872044249861426,-0.7754275605583235,32.00548235367667,0.9599327291325719
donchian_160|vw=60|tv=0.2|mx=1.5,donchian,"{""period"": 160, ""vol_window"": 60, ""target_vol"": 0.2, ""max_exposure"": 1.5}",0.03979783560092165,0.18791266027710907,0.21178900635131764,-0.4333166427773485,-0.38876100143312364,1.243623758601375,4.051109703170174,1.1916027461295537
price_ma_60|vw=20|tv=0.15|mx=3.0,price_ma_trend,"{""period"": 60, ""vol_window"": 20, ""target_vol"": 0.15, ""max_exposure"": 3.0}",0.06549214636157763,0.16704315090209904,0.39206723536938903,-0.4661209856075469,-0.3888350075411938,2.7193338071597104,49.526187515619725,1.257083861169383
trend_volume_confirm_40_160_60|vw=40|tv=0.2|mx=3.0,trend_volume_confirm,"{""fast"": 40, ""slow"": 160, ""confirm_window"": 60, ""vol_window"": 40, ""target_vol"": 0.2, ""max_exposure"": 3.0}",0.0042812623021692975,0.1580410702516451,0.027089555236194895,-0.5297880571415272,-0.3888874440350274,0.09249064681584018,98.6953072813248,0.81122947987457
ma_cross_40_60|vw=10|tv=0.2|mx=3.0,ma_cross,"{""fast"": 40, ""slow"": 60, ""vol_window"": 10, ""target_vol"": 0.2, ""max_exposure"": 3.0}",0.05078116985454906,0.2303871291503178,0.22041669620101262,-0.7855885790857065,-0.38890664577033485,1.788950552141162,46.63485896614774,1.69232253494422
